row_id,designers
94915,Steve Jackson (I)
286064,Yehuda Berlinger
243752,Graeme Jahns
382609,Martino Chiacchiera
382609,Silvano Sorrentino
154499,Leo Colovini
5834,Mark Simonitch
1375,S. Craig Taylor
23055,Dove Byrne
23055,Jason Conkey
5278,Frank Chadwick
178361,Bruno Faidutti
209282,Carlo A. Rossi
2538,Mark McLaughlin
177619,Alessio Cavatore
312243,Pablo A. Carlier B.
312243,Patricio Herrera
312243,Joselyne Millán Venegas
337512,Benjamin Chee
337512,Brett Grimmond
3181,(Uncredited)
3181,Charlie Potter
20772,Steven Camphausen
20772,Jeppe Jorgensen
20772,Rune Jorgensen
20772,Jakob Keller
20772,Morten Primdal
177160,Jeremy Lennert
5178,Manfred Ludwig
293112,Ryan Heilman
293112,Dave Shaw (II)
2173,George Hope Verney
302268,David Carl
302268,Alex Hall
302268,Steve Margetson
334715,Albert Danysh
334715,Chad Randall Maniccia
334715,Jon Smith
13314,Michael Bennighof
13314,Brian L. Knipple
365594,Blake Propach
365594,Morteza Rohaninejad
42112,Devin Granger
42112,Nathan Isaac
42112,John Kleinschmidt
42112,Diego Rich
42112,Collin Smith
21463,Martin Schlegel
221805,Antoine Morfan
221805,Thomas Rofidal
225909,Andrea Brusati
268543,Xabier Huici Roda
261984,Asger Johansen
4959,Dean Essig
311828,Luca Ricci
229235,James Hudson
357778,Brandon Beam
357778,Tommy Noel
357778,Jesse Stacy
221367,Matt Dunn
221367,Matt Hyra
7501,Dean Essig
7501,Wig Graves
148007,Paul Fish
148007,Hermann Luttmann
238012,Łukasz Wrona
436842,Zong-Ger(蔥哥)
221198,Scott Almes
251228,Sergio Schiavi
171124,Graham Cranfield
9663,Mark Hinkle
218028,Zachary Huff
145344,KayaK
3269,Phil Orbanes Sr.
27574,Bryan Johnson
463783,Rüdiger Dorn
371794,Seiji Kanai
301262,Pascal Hugonie
109801,Dave Choi
223767,Babis Giannios
233018,David Williams (I)
351540,Isra C.
351540,Shei S.
193831,Martin Nedergaard Andersen
411372,Jonny Handler
411372,Morgan Rosenblum
422177,Kedric Winks
451923,Christopher Haviland
451923,Robert A. Kamp
6282,Frank Chadwick
6282,Marc W. Miller
72460,Nicolas Rident
206463,Stephan Riedel
261666,Dan Verssen
436907,Pete Wissinger
2888,Stephen V. Cole
2888,Barry Jacobs
225000,Jeremy Commandeur
225000,Franklin H. J. Kenter
338006,Niklas Gestrin
338006,Markus Tångring
4978,Patrick Casey
4978,John Grant (I)
4978,Mike Murtha
426669,Grant Wylie
426669,Mike Wylie
307728,Andrew Bruce
422685,John Gordon
267243,Jon Southard
192829,Chris Handy (I)
409105,Andrew Rader
2936,Spartaco Albertarelli
240926,Brett J. Gilbert
240926,Chu-Lan Kao
220443,Reiner Knizia
14701,Renaud Verlaque
189506,Terry Cheung
286295,Nouri Khalifa
585,Wolfgang Panning
34139,Guillaume Montiage
9577,Jim Dunnigan
9577,Mark Herman
231920,Matt Looby
369092,Sébastien Bernier-Wong
104553,Stefan Kiehl
430616,Stefan Feld
235841,Pedro Ometto
34152,Duncan Huffman
34152,Doug Seacat
34152,Jason Soles
34152,Rob Stoddard
34152,Matt Wilson (I)
416,Gordon A. Barlow
102881,Rui Alípio Monteiro
22863,Don Scott
35706,Ted Cheatham
35706,Jackson Pope
2339,James Kyle
2339,William V. Niebling
346677,Oleksandr Nevskiy
154098,Emanuele Santandrea
7064,Craig Lyon
422478,Kurt Vonnegut
335131,Cédric Barbé
335131,Théo Rivière
1579,Bruce Harper
15069,Victor Catala
396384,Rich Coombes
396384,Dan Penn
251632,Matt Shoemaker
380839,Alex Sorbello
425480,Francisco Ronco
130997,Phil Yates
343,Reiner Knizia
428099,Allan Kirkeby
223201,Antonin Boccara
22843,Kevin Kiff
7771,Frank Chadwick
7771,Darryl Hany
403528,Maxime Rambourg
142687,Nigel Pyne
420027,Dmitry Bogdanov
70097,Florian Fay
20528,(Uncredited)
111119,Michael McGinnis
162383,Michael Rinella
217619,Silvano Sorrentino
181267,Jack Gill
181267,Joseph Miranda
10244,Kurt Martin
10244,Ray Tapio
188825,Chris Birch
188825,Nick Fallon
188825,Alan Paull
20122,Reiner Knizia
24764,Phil Orbanes Sr.
157449,Norman Smith
4363,Dean Essig
4363,David A. Powell
24264,Geraldo Décourt
38402,Perepau Llistosella
402714,Juan D. Echeverría
402714,Miguel Suárez Olivares
402714,Roberto D. Rivera
54201,Eric Herman Endres
305221,Amabel Holland
146152,Wolfgang Kramer
461819,Bruno Cathala
461819,Serge Laget
206904,Chris Kluwe
206904,Greg Kluwe
206904,Chris Morgan
206904,Justin Nouget
271275,Dean Essig
128114,Mike Fitzgerald
25972,Matthew Sprange
428280,Richard Garfield
428280,Christian Kudahl
142333,Danny Devine
23658,Wolfgang Dirscherl
4961,Don Bone
298171,Moritz Dressler
250539,Kasper Lapp
10467,"L. Ross Babcock, III"
10467,Sam Lewis
10467,Jordan Weisman
269077,Joe Barron
170430,Gord!
208340,Fred Machu
208340,Laurent Pouchain
436010,Renaud Libralesso
436010,Pierrick Libralesso
436010,Yoel Sayada
378832,Martin Kallenborn
378832,Matthias Prinz
1890,Jim Albea
283466,Alexis Allard
302887,John Clowdus
39331,Gary Brown
2444,(Uncredited)
245371,Thomas Nielsen
245371,Kai Starck
19081,Hans van Tol
368540,Jeremy Rowley
2343,"Larry Harris, Jr."
340374,Richard Ámann
340374,Viktor Péter
470,Jim Musser
257415,Phillip Falcon Perry
193584,Matt Christianson
193584,Chris Rowlands
145390,William Marsh
360224,Romain Caterdjian
255165,佐藤 雄介 (Yusuke Sato)
154,Dieter Danziger
377858,LEO (レオ)
367056,Maxine Metzger
266968,Grant Wylie
266968,Mike Wylie
81542,Alexander Dotor-Mohring
81542,Brigitte Dotor-Mohring
81542,Stefan Franck
81542,David Grashoff
81542,Daniel Nathmann
81542,André Wiesler
72269,Paul Laane
2265,(Uncredited)
258135,Robert Mc Connell
10022,Jean-Philippe Caillat
10022,Jean-Pierre Coureil
10022,Charles-Jean Gérard
10022,Robin Goyon
10022,Olivier Marcé
10022,Jean-Marie Roso
10022,Lionel Ruelle
42688,Eric B. Vogel
10520,Laurent Escoffier
10520,David Franck
9673,Czarnè
247963,Bruno Faidutti
247963,Michael Schacht
276551,Martino Chiacchiera
276551,Marta Ciaccasassi
399059,Mike Lambo
312182,Gavin Birnbaum
171234,Jon Gill
171234,Brian Kopleck
73312,team SAIEN
104555,Bruno Cathala
104555,Sylvain Duchêne
24078,Dan Verssen
345918,David Rozsíval
249336,Guillaume Luton
129858,Sébastien Dujardin
15911,Jacques Zeimet
20847,Simon Hunt
256569,Matthias Cramer
66986,Brian Shotton
206591,Jørgen Brunborg-Næss
324670,Nate Hayden
178166,Rodrigo González
340898,
101644,Gordon Cunningham
101644,Toby Nathan
116981,Bastiaan Brederode
116981,Cephas Howard
358133,Stephen DiMare
427904,David Cheng (II)
36623,Michael Bennighof
368230,Florian Boué
368230,Laurène Brosseau
364022,Jonathan Chaffer
422860,Fel Barros
422860,Lucas Castanho
422860,Pedro Vinicius
339790,Matías Castillo
301083,David Gómez Relloso
618,Charlie Bambino
618,Jim Lin
618,Bill Rose
618,Tom Wylie
184663,John Coveyou
371449,Thomas Sing
7204,Bruno Faidutti
82948,Forrest-Pruzan Creative
210660,Erik Scheele
15435,Andy Chambers
31075,Robert F. Watson
351180,Galen McCown
428577,Dirk Barsuhn
307033,
171542,Stefan Dorra
171542,Ralf zur Linde
436146,Dylan Coyle
295478,Harold Mikolaitis
295478,Benjamin Walker
65565,Phil Walker-Harding
64583,Reiner Knizia
434134,James Buckley
398388,Jérémy Partinico
118025,Rüdiger Dorn
336946,Jasper Burch
91425,Bernhard Lach
91425,Uwe Rapp
125936,Alan Emrich
125936,Wes Erni
125936,Ben Madison
172006,Ryan Wolfe
4604,Jon Darbro
4604,Steve Jackson (I)
162580,Pauli Jantunen
162580,Mikko Punakallio
162580,Saku Tuominen
162580,Max Wikström
343696,Don Eskridge
432052,Totsuca Chuo
177142,Mikael Grönroos
4510,John Hill (I)
227505,Andrew Harmon (II)
18296,Ted Cheatham
18296,Bruno Faidutti
371138,Marco Teubner
348463,Izik Nevo
3084,Geoffrey Bull
153510,Lauge Luchau
4421,Andrea Meyer
159405,Robert Huss
314,Reinhard Herbert
3581,Richard H. Berg
3581,Mark Herman
276281,Joe Slack
276281,Zemilio
13224,Richard H. Berg
365593,Gregg Jewell
243704,Remo Conzadori
243704,Nestore Mangone
181377,Casey Willett
181377,Aaron Yung
4011,John Hill (I)
167580,Frédéric Bey
801,Steven Ross
290982,Chris Michaud
225981,
329648,Garth Avery
130499,Luke Laurie
302417,Antoine Bauza
302417,Corentin Lebrat
1237,Günter Cornett
333136,Ian Sebastian Bach
333136,Mike Fitzgerald
393200,Peter C. Hayward
386660,Johnny O'Neal
386660,Chris O'Neal
386660,Christopher O'Neal
209863,Ted Raicer
20269,Jacob Davenport
268846,Head Quarter Simulation Game Club
40638,Rob Daviau
412527,Soma Hajnóczy
369162,Rüdiger Dorn
226322,Vlaada Chvátil
104340,Corné van Moorsel
200886,Bryan Kline
124838,Sam A. Mustafa
73960,John Gorkowski
445610,Rath Ahnert
23818,Wolfram Janich
207117,Don Eskridge
431585,Lisa Smedman
49261,Adam Kałuża
130242,Gary Kim
342717,Yaroslav Kustov
244716,Masao Suganuma
313349,Amit Ghadge
270869,AC Atienza
270869,Alvin Lee
270869,Mitchell Loewen
245456,Hermann Luttmann
2262,J. Stephen Peek
100089,Rebekah Bissell
100089,Jonathan Warren
7177,Michael Bennighof
7177,Brian L. Knipple
174517,Pau Carles
431121,Martín Carini
351652,
433797,Daniel Kenel
194532,Ben Cichoski
194532,Daniel Mandel
337269,Petr Vojtěch
2300,Vance von Borries
4436,Joseph M. Balkoski
4436,Stephen A. Donaldson
285171,Germán P. Millán
44558,Ted Alspach
246263,John Kean
292487,David Smith
147919,Buxeria
332886,Don Gilstrap
332886,Adrian Gilstrap
241760,Víctor Manuel Hernández Román
227026,Magnus Holmgren
227026,Elin Holmgren
170922,Isaac Epp
3057,Greg Lam
3057,Luke Weisman Miratrix
3057,Brian Tivol
402475,Guillaume Desportes
378985,Tony Miller
4323,Jeroen Doumen
4323,Joris Wiersinga
102107,Evan Denbaum
102107,E. K. Lytle
102107,Chris Ruggiero
370869,Rita Modl
270913,Tobias Hall
239,Irad B. Hardy
253149,Jeff Beck (II)
253149,Tim Fowers
182953,Rory O'Connor
195163,Susumu Kawasaki
349601,
296419,Cédric Asna
19544,Maxim Istomin
19544,Ivan Popov
337167,Frédéric Bey
16435,L. L. Gill
342006,Jeff Fraser
342006,Peter C. Hayward
21769,Anders Fager
21769,Jerry Malone
21769,Elias Nordling
180906,Buster Lehn
180906,Manuel Muñoz
180906,Fran Ruiz
3152,Alfred Leonardi
387198,Alfonso Bonfanti
387198,Tommaso Roberto Ceglia
387198,Riccardo Corti
389513,Thomas Lehmann
209567,Víctor Samitier
37982,Rick Maxey
434865,Scott Almes
426039,Stefano Luperto
156945,Nick Case
290025,Andrew Looney
128999,Marcos Macri
835,"Drakes, Jarvis, Walsh, and Gluck, Ltd."
1250,Steve Jackson (I)
174646,Sandy Petersen
295081,Hayato Oshikiri (押切隼）
295081,Yota Suzuki
5277,John Hill (I)
31410,Klaus Teuber
417895,Ty McDonald
295,Leo Colovini
295,Duccio Vitale
169375,Joe Babbitt
169375,Jason Mayer
169375,Joe Ploch
169375,Jamie Toon
286154,Vincent Goyat
286154,Manuel Rozoy
410599,Jan Kłos
15180,Leo Colovini
10884,Greg Stafford
414661,Petr Vojtěch
292339,Nicolas Trenti
422041,Ivan Tuzovsky
292684,Nathan Meunier
128252,Kim Meints
277930,Olli Kleemola
277930,Antti Lehmusjärvi
395926,Teo Álvarez
944,Christian T. Petersen
944,Anders M. Petersen
5768,Dean Essig
5768,Sam Simmons
53840,Jack Darwid
181464,Robb De Nicola
169926,Simon Miller (III)
231573,Yves Tourigny
245384,H.J. Kook
292901,Bernd Scholz
434146,
187976,Luís Brueh
451527,Michael Cozzolino
451527,Rob Daviau
451527,Chet Dudick
451527,Jesse G. Harchack
451527,Justin D. Jacobson
451527,Charles Peters
322865,Adam Kwapiński
11581,(Uncredited)
21277,Bertram Kaes
235360,Jordan Draper
284072,Grant Wylie
284072,Mike Wylie
284072,Mark Wylie
300944,J.B. Howell
380923,Ryan Manns
324426,Fernando Sola Ramos
325545,
306257,Anthony Fryer
11139,Richard H. Berg
339742,Jeppe Norsker
165719,Marco Valtriani
378604,Hannes Bonzheim
378604,Stephanie Heyl
378604,Matthias Jünemann
18887,Ray Tapio
385292,Haakon Gaarder
145553,Morgan Dontanville
268221,Mike Wylie
268221,Grant Wylie
161923,Kris Gould
27608,Garrett J. Donner
27608,Brian S. Spence
27608,Michael S. Steer
244584,Reiner Knizia
20253,Philippe Lefrancois
166276,Michael Schacht
257669,Victor Melo
41372,Jeremiah Lee
29375,Geoff Noble
29375,Godfrey Bailey
305865,Sam Cristall
305865,Tyler Holman
432792,Gabe Barrett
2174,"G. W. ""Jerry"" D'Arcey"
336373,Martín Oddino
9616,H. Jean Vanaise
239938,Mark McGee
239938,Daniel Solis
25768,Dale Cook
25768,John Dashler
25768,Mark Rein•Hagen
25768,Stewart Wieck
383139,Martino Chiacchiera
383139,Silvano Sorrentino
196392,Jordan Draper
1319,Rüdiger Dorn
189925,Alfonso G. de Rueda
251685,Ross Mortell
251685,Adam Starkweather
7382,Jon Southard
368093,Uwe Rosenberg
253512,Tomás Tarragón
196698,Brent Critchfield
393199,Peter C. Hayward
273636,John Bohrer
340858,Artur Lutyński
340858,Łukasz Włodarczyk
1618,Larry V. Brom
1618,Vernon Jay Stribling
1618,E. R. Teuber
4235,Jim Dunnigan
378284,Kris Burm
307534,Igor Videnkov
343981,Philippe des Pallières
343981,Hervé Marly
406278,Romain Clément
406278,Kevin Gauvin
2229,Reinhold Wittig
353684,Paula Fernández Salgado
353684,Juan Antonio Campos Hoyos
353684,Alberto Sánchez Venegas
379160,Matthew Dunstan
379160,Phil Walker-Harding
2457,(Uncredited)
425236,Lukas Bleuel
361969,Grant Wylie
361969,Mark Wylie
8690,Peggy Brown
8690,Garrett J. Donner
8690,Brian S. Spence
8690,Michael S. Steer
414,Wolfgang Kramer
290,Reiner Knizia
6946,Jim Dunnigan
413034,Florian Sirieix
234221,Casey Hill
234221,Douglas Hill
428589,Dave Chalker
133940,Michael Rinella
133940,Lembit Tohver
270227,Hurby Donkers
195275,Vincent Pritchard
195275,Mataio Wilson
73543,Friedemann Friese
73543,Marcel-André Casasola Merkle
73543,Andrea Meyer
175626,Luca Vince Caltabiano
358016,Alice Hong
358016,Jessica Hong
273336,Brendan G. Conway
273336,Marissa Kelly
273336,Mark Diaz Truman
422331,Team Identity
144290,Christos Giannakoulas
144290,Manolis Zachariadis
294756,Eric M. Lang
294756,Michael Shinall
293387,Eric M. Lang
293387,Michael Shinall
331028,Taylor Shuss
5503,Jim Dunnigan
9177,Don Arnold (II)
301662,Matt Hyra
301662,Cory Jones
395581,Kai Starck
12135,Ty Bomba
39862,William Sininger
403280,Charlie Sigogneau
8815,(Uncredited)
112118,Néstor Romeral Andrés
191065,Guido Hoffmann
400638,Julián Tunni
299453,Carlos Viedma
160234,Jason Huffman
221677,James A. Fitzpatrick III
162738,Daniel Solis
231876,Yeo Keng Leong
231876,Christina Ng Zhen Wei
453407,Ryan S. Davis
453407,Jamey Stegmaier
279581,Adam West
434141,Dmitrijus Babičius
434141,Tadas Kastanauskas
434141,Marijus Lapinskas
434141,Justina Lapinskienė
19902,Tom Dalgliesh
19902,Grant Dalgliesh
366463,Christian Giove
234510,Darren Black
234510,Huang Yi Ming
240776,Don Riddle
363039,Romain Loussert
2627,Willi Sonderling
59161,Keith Meyers
143657,Joshua Reubens
143657,Nicholas Yu
158916,Chris Handy (I)
257834,Isra C.
257834,Shei S.
194387,Janet Kneisel
322809,Luca Maragno
118177,Reiner Knizia
137140,Dirk Hillebrecht
8717,David Schroeder
4915,Michael Bennighof
263051,Joshua J Mills
323903,Marco Salogni
323903,Zemilio
255512,Dustin Freund
5697,Reiner Knizia
67878,Jey Legarie
228142,Frédéric Morard
365982,Marie Fort
365982,Wilfried Fort
2216,Philip A. Shreffler
7164,Ryan Miller
7164,Luke Peterschmidt
13218,Frédéric Bey
23657,Rudi Hoffmann
68931,Shem Phillips
30795,Matthew Sprange
5183,Dean Essig
5183,David A. Powell
211641,
143073,
16196,Big Little Games
8944,(Uncredited)
7950,Alan Cowsill
7950,D. Glynn
7950,John Robertson
2366,(Uncredited)
237745,Gottardo Zancani
68186,Chris Taylor (I)
373291,Ivan Prat
2249,(Uncredited)
9077,John Young
315289,Francisco Lorenzo
193105,Nick Hayes
182954,Rory O'Connor
291066,Adam J Smith
165586,Seiji Kanai
7255,John H. Butterfield
217581,Sérgio Halaban
217581,André Zatz
2775,Rick Britton
135812,Matthew O'Malley
13542,Hans van Tol
105265,Grant Fikes
431830,Oleg Meleshin
98739,Alexander Boucharelis
98739,Anestis Iroglidis
98739,Lefteris Iroglidis (Λευτέρης Ηρωγλίδης)
161966,Sebastian Kozak
161966,Michal Kozak
161966,Michal Marciniak
161966,Maciej Owsianny
161966,Kuba Sawka
431197,Joeri Hessels
431197,Wouter Moons
349194,Martin Kallenborn
349194,Matthias Prinz
31021,(Uncredited)
359238,Rita Modl
322050,Brad Pye
72200,Bruce Costello
400831,Shayne Logan
401787,Quentin Vernet
401787,Marc Vernet
337889,Maxence Vaché
325237,Hervé Marly
272636,Marco Teubner
202494,Randall N. Bills
202494,Brian Knudson
335322,Casey Garske
309319,Sergio Matsumoto
378496,Daniel Kenel
369114,Samuel Barmettler
3000,Kevin Zucker
364425,Ricardo Barreto
364425,Denis Görz
372439,Amabel Holland
372439,Mary Holland
28289,John Astell
271002,Rudy Priecinsky
371135,Andreas Kuhnekath-Häbler
123604,Frank Chadwick
67426,(Uncredited)
226860,Chris Castagnetto
126313,Mark Bates
286861,
367679,Jeff Grossman
96765,Satoshi Nakamura
367024,Caroline Klimek
367024,Mike Mullins
367024,Luke Peterschmidt
367024,Erich Weidetz
342703,Jakub Muřín
342703,Jindřich Pavlásek
342703,Petr Vojtěch
184117,Frank Sronce
231683,Jonathan Haythornthwaite
38918,Adam Kałuża
36788,Urs Hostettler
246693,Ken Gruhl
246693,Satish Pillalamarri
246693,Quentin Weir
2248,"Jack B. Slimp, Jr."
5296,Lindsley Schutz
5296,Thomas N. Shaw
17557,Karol Borsuk
75674,Joseph Miranda
285536,Connor Reid
189610,Ben Cichoski
189610,Daniel Mandel
242616,Dave Choi
242616,Yohan Goh
18652,Matt Burchfield
18652,Grant Wylie
18652,Mike Wylie
455363,S J Macdonald
110643,Didier Rouy
285234,David Gerrard
387561,ぶらちょこ (Blachoco)
109635,Roger Miller
38361,Lance McMillan
351332,Lukas Setzke
351332,Martin Student
351332,Verena Wiechens
254394,Jason Tagmire
17994,Urs Hostettler
7420,Stephen Crane
7420,Paul Murphy
146197,Richard Launius
324158,(Uncredited)
16792,Brian L. Knipple
322815,Totsuca Chuo
73472,Richard Launius
484,Craig Van Ness
7590,Robin Wyatt
315670,Klaus Miltenberger
101118,Tom Dalgliesh
101118,Carl Willner
358051,Aaron Crow
358051,Ryan Scott
420240,Gabe Barrett
189830,Claude Leroy
324930,Antonin Boccara
324930,Yves Hirschfeld
16144,Reiner Knizia
158445,Gil d'Orey
1420,Garrett J. Donner
1420,Michael S. Steer
280994,Jonathan Phillips-Bradford
402747,
326998,Robin David
387596,Ruud Kool
360480,David Kershaw
316290,"D. Brad Talton, Jr."
316290,Daniel Zeiger
56886,Konrad Sosiński
56886,Rafał Szwelicki
177513,Christopher Hamm
294788,Mohamed Al Qadi
3403,Karsten Engelmann
333776,
394269,Maurice Suckling
40949,Günter Burkhardt
5146,Steve Barry
5146,Tony Nelson
344629,Miguel Bustillo
276832,Keshia Swanlund
276832,Anastasia Swanlund
35812,Wolfgang Dirscherl
114784,Marco Canetta
114784,Stefania Niccolini
155315,Mike Wylie
155315,Grant Wylie
162677,Edwin Eckert
264748,Gaetano Ferrara
264748,OnePageAnon
376155,Laurent Gary
332156,Bogusław Dudek
165657,Rikki Tahta
67123,Peter Bogdasarian
151645,Richard Wolfrik Galland
129751,Torsten Marold
176678,Péter Szöllősi
262899,François Bachelart
92759,Ty Bomba
92759,Joseph Miranda
6548,(Uncredited)
329529,Michael Schacht
270223,Jürgen Adams
363486,Martí Lucas Feliu
363486,Josep Izquierdo Sánchez
148144,Jeremy Hogan
6039,Jon Southard
122435,D. Vincent Baker
122435,Joshua A. C. Newman
5958,Ty Bomba
5958,Joseph Miranda
292509,Giacomo Santopietro
292509,Gianluca Santopietro
101463,Dieter Stein
172563,John Clowdus
228101,Paco Yanez
414944,Dylan Coyle
335736,Hisashi Hayashi
149746,Amanda Craig
149746,Darrell Hardy
242879,Francisco Fernández
242879,Alejandro Pérez
194577,P. O. Barome
194577,Pascal Bernard
17073,(Uncredited)
22924,Fabio Del Rio
22924,Paolo Del Rio
75418,Rich Hasenauer
341510,Mathias Spaan
385317,Jérémy Fraile
385317,Yohan Servais
88079,Daniel Mersey
311894,Jacobo Feijóo
311894,Fernando Lafuente
284,Phil Eklund
209423,Luigi Ferrini
209423,Daniele Ursini
348732,
430851,Conryd Salvesen
430851,Sam Willson
8679,Greg Pinder
8679,Harry Rowland
132456,Wolfram Janich
132456,Michael Scharf
342550,Paulo González
342550,Claudio Soto
411015,Jason Hibbert
24321,Michael Bennighof
24321,Brian L. Knipple
155633,David Carl
339592,Ledger Gibbs
339592,Emily Hogan
240175,Shi Chen
183360,Jimmy Sanders
6644,(Uncredited)
2105,David Dyer
341178,Matthew Dunstan
150797,Jason Santa Maria
229527,西村裕 (Hiroshi Nishimura)
13359,Gordon Lamont
13359,Fraser Lamont
170437,Alexander Lauck
40830,Reiner Knizia
118559,Frédéric Bey
448741,Matthias Cramer
180202,John Bohrer
5264,John Prados
6937,Francis Tresham
12325,Seth Blaine
36598,Lorenzo Sartori
17623,Reiner Knizia
27609,Ben Crenshaw
27609,Chris Pallace
199913,Dave Clarke (IV)
193121,Christian Fiore
193121,Knut Happel
421697,Orlando Sá
184648,Mateusz Albricht
228425,Tim Armstrong (II)
228425,Justin De Witt
166858,Jeremy Stoltzfus
166858,Graham Weaver
370837,Samara Jethwa
370837,David Walsh
30706,Jack Lawson
30706,Andrew Lawson
257307,Eloi Pujadas
125022,Annick Lobet
4222,Irad B. Hardy
361540,Thomas A Bedran
13981,Jonas Jepson
6914,Frank Chadwick
254415,Wesley Woodbury
124000,
446893,Max Anderson
446893,Zac Dixon
446893,Austin Harrison
258761,Faouzi Boughida
388520,Matthew Rodela
265771,Michael Melkonian
