row_id,categories
63027,Wargame
122913,Medieval
122913,Miniatures
122913,Wargame
349179,Adventure
349179,Economic
349179,Exploration
349179,Miniatures
349179,Science Fiction
206715,Bluffing
339753,Ancient
204886,Bluffing
204886,Deduction
25314,Card Game
25314,Print & Play
25314,Sports
257077,Card Game
257077,Dice
257077,Environmental
410238,Card Game
410238,Deduction
190333,Adventure
190333,Exploration
190333,Fantasy
190333,Video Game Theme
273436,American Civil War
273436,Civil War
273436,Post-Napoleonic
273436,Wargame
68603,Bluffing
68603,Card Game
68603,Civil War
68603,Political
68603,Wargame
347304,Humor
347304,Novel-based
347304,Party Game
299544,Educational
299544,Trivia
13071,Bluffing
13071,Fantasy
13071,Mythology
178209,Card Game
178209,Movies / TV / Radio theme
224678,Card Game
224678,Science Fiction
224678,Sports
256838,Bluffing
256838,Card Game
256838,Deduction
256838,Mythology
319107,Card Game
319107,Murder / Mystery
427886,Educational
427886,Prehistoric
20195,Abstract Strategy
190572,Trains
190572,Transportation
190572,Wargame
190572,World War II
711,Fantasy
711,Transportation
259857,Animals
339473,Adventure
339473,Card Game
339473,Dice
339473,Fantasy
339473,Medieval
397685,Science Fiction
397685,Space Exploration
397685,Video Game Theme
374858,Book
374858,Industry / Manufacturing
374858,Renaissance
344759,Card Game
344759,Miniatures
344759,Movies / TV / Radio theme
344759,Science Fiction
175334,Adventure
175334,Exploration
175334,Fantasy
175334,Fighting
175334,Miniatures
158544,Dice
158544,Fantasy
282493,Card Game
282493,Print & Play
282493,Science Fiction
275032,Action / Dexterity
220975,Sports
417629,Dice
417629,Horror
449893,Deduction
449893,Murder / Mystery
174518,Card Game
174518,Fantasy
174518,Fighting
248763,Fantasy
149097,Action / Dexterity
149097,Adventure
149097,American West
149097,Real-time
220598,Card Game
273655,Adventure
273655,Fantasy
273655,Fighting
273655,Horror
273655,Miniatures
16000,Trains
16000,Transportation
182116,Animals
182116,Fantasy
182116,Puzzle
28185,Card Game
28185,Nautical
28185,Wargame
28185,World War I
233976,Deduction
233976,Dice
221369,Card Game
221369,Comic Book / Strip
221369,Movies / TV / Radio theme
358000,Animals
358000,Card Game
358000,Environmental
248375,Ancient
248375,Book
248375,Medieval
248375,Miniatures
248375,Wargame
270,Civilization
270,Economic
359237,Card Game
359237,Dice
359237,Pirates
150013,Wargame
150013,World War II
191986,Ancient
191986,City Building
191986,Economic
191986,Nautical
191986,Transportation
332233,Fighting
332233,Miniatures
332233,Racing
332233,Science Fiction
332233,Video Game Theme
66613,Nautical
16320,Card Game
426,Wargame
426,World War II
233015,Card Game
233015,Science Fiction
8126,Ancient
2678,Adventure
2678,Exploration
2678,Science Fiction
2678,Space Exploration
4522,Animals
4522,Children's Game
4522,Puzzle
252212,Adventure
252212,Horror
252212,Miniatures
252212,Movies / TV / Radio theme
252212,Murder / Mystery
252212,Novel-based
448188,Action / Dexterity
448188,Party Game
6657,Party Game
6657,Word Game
355737,Animals
355737,Bluffing
355737,Card Game
279911,Puzzle
279911,Real-time
246960,Wargame
246960,World War II
246960,Zombies
224125,Card Game
224125,Economic
224125,Industry / Manufacturing
224125,Territory Building
937,Trains
937,Transportation
114991,Card Game
114991,Party Game
324320,Card Game
324320,Science Fiction
21022,Action / Dexterity
21022,Card Game
21022,Party Game
21022,Trivia
21022,Word Game
177702,Card Game
177702,Mythology
207242,Card Game
207242,Print & Play
207242,Puzzle
207242,Science Fiction
7103,Aviation / Flight
7103,Wargame
7103,World War I
145186,Action / Dexterity
145186,Animals
145186,Card Game
145186,Party Game
145186,Puzzle
145186,Real-time
1152,Adventure
1152,Exploration
1152,Fantasy
1152,Fighting
1152,Medieval
92852,Humor
92852,Party Game
288828,Bluffing
288828,Card Game
288828,Fantasy
288828,Fighting
288828,Nautical
360956,Deduction
360956,Murder / Mystery
5677,Wargame
5677,World War II
1233,Party Game
1233,Real-time
1233,Trivia
1233,Word Game
9606,Deduction
9606,Party Game
9606,Puzzle
337070,Adventure
337070,Card Game
337070,Fantasy
337070,Horror
337070,Novel-based
1448,Card Game
1448,Trains
290610,Action / Dexterity
290610,Party Game
235362,Napoleonic
235362,Wargame
1149,Adventure
1149,Exploration
1149,Fantasy
1149,Fighting
1149,Miniatures
457436,Card Game
141653,Action / Dexterity
141653,Fighting
141653,Racing
141653,Sports
315975,Action / Dexterity
315975,Exploration
315975,Fantasy
315975,Fighting
315975,Humor
315975,Party Game
228390,City Building
228390,Dice
228390,Farming
228390,Trains
228390,Transportation
280203,Animals
280203,Memory
280203,Party Game
280203,Real-time
1674,Card Game
1674,Nautical
1674,Wargame
1674,World War II
158100,Action / Dexterity
158100,Children's Game
158100,Real-time
223602,Economic
223602,Miniatures
246742,Adventure
246742,Book
246742,Fantasy
246742,Horror
246742,Medieval
246742,Science Fiction
129945,Animals
129945,Racing
129945,Sports
105023,Nautical
105023,Wargame
105023,World War II
394094,Dice
394094,Economic
394094,Travel
256159,Card Game
433074,Animals
433074,Card Game
433074,Children's Game
404231,Economic
404231,Music
404231,Territory Building
334100,Wargame
334100,World War II
170969,Children's Game
170969,Fantasy
170969,Memory
697,Bluffing
697,Memory
697,Spies / Secret Agents
319421,Dice
319421,Science Fiction
337255,Card Game
355876,Adventure
355876,Fantasy
3864,Collectible Components
3864,Dice
3864,Miniatures
3864,Science Fiction
3864,Wargame
437334,Abstract Strategy
437334,Ancient
386216,Animals
386216,Bluffing
386216,Card Game
386216,Educational
386216,Print & Play
210908,Action / Dexterity
210908,Party Game
210908,Puzzle
210908,Real-time
210908,Trains
342081,Card Game
342081,Fighting
342081,Miniatures
342081,Nautical
342081,Pirates
437781,Deduction
437781,Number
437781,Party Game
172896,Horror
69278,Modern Warfare
69278,Science Fiction
69278,Wargame
69278,World War II
438481,Card Game
438481,Number
180942,Card Game
180942,Horror
214204,Animals
214204,Bluffing
214204,Card Game
214204,Deduction
2396,Ancient
2396,Civilization
347218,Card Game
4356,Animals
4356,Card Game
4356,Humor
4356,Science Fiction
62814,Action / Dexterity
62814,Dice
34166,Abstract Strategy
347347,Science Fiction
347347,Space Exploration
210342,Card Game
210342,Educational
3044,Aviation / Flight
3044,Wargame
3044,World War II
307450,Number
425602,Action / Dexterity
425602,Party Game
425602,Real-time
217531,Economic
217531,Fantasy
234578,Fantasy
234578,Nautical
19803,Abstract Strategy
244333,Children's Game
244333,Dice
244333,Medieval
291511,Dice
291511,Renaissance
193551,Economic
193551,Environmental
193551,Farming
175755,Adventure
175755,Dice
175755,Fantasy
175755,Movies / TV / Radio theme
175755,Novel-based
221848,Wargame
221848,World War II
206844,Action / Dexterity
206844,Puzzle
206844,Real-time
317411,Economic
317411,Political
317411,Renaissance
330517,Dice
194723,Maze
194723,Party Game
194723,Puzzle
228553,Action / Dexterity
228553,Fantasy
146158,City Building
361905,
351600,Adventure
351600,Deduction
351600,Fantasy
383481,Space Exploration
2447,Wargame
2447,World War II
59149,Action / Dexterity
59149,Animals
59149,Humor
59149,Party Game
231223,Deduction
231223,Puzzle
231223,Science Fiction
146035,Card Game
279975,Wargame
279975,World War I
294275,Card Game
294275,Fighting
294275,Medieval
3852,Card Game
3852,Collectible Components
3852,Movies / TV / Radio theme
3852,Science Fiction
262388,Dice
79067,Card Game
378654,Adventure
378654,Deduction
378654,Fantasy
378654,Murder / Mystery
378654,Mythology
378654,Puzzle
419421,Card Game
419421,Mature / Adult
419421,Party Game
419421,Real-time
419421,Word Game
33767,Abstract Strategy
33767,Print & Play
216234,Abstract Strategy
216234,Deduction
216234,Spies / Secret Agents
297674,American West
297674,Economic
297674,Trains
169475,Dice
364679,Transportation
252432,Animals
252432,Children's Game
252432,Deduction
252432,Humor
419378,Farming
419378,Humor
3416,Wargame
3416,World War II
19056,Abstract Strategy
19056,City Building
448428,Animals
448428,Card Game
448428,Deduction
448428,Humor
69851,Card Game
69851,Fighting
69851,Horror
69851,Mature / Adult
69851,Movies / TV / Radio theme
69851,Print & Play
69851,Science Fiction
330,Comic Book / Strip
330,Science Fiction
330,Wargame
341284,Dice
341284,Exploration
341284,Fantasy
355881,Card Game
355881,Prehistoric
2076,Modern Warfare
2076,Political
2076,Wargame
5217,Card Game
5217,Deduction
5217,Educational
66781,Science Fiction
66781,Wargame
261165,Animals
261165,Educational
339598,Dice
339598,Fantasy
339598,Mythology
351113,Card Game
351113,Collectible Components
351113,Fantasy
351113,Fighting
96260,Card Game
96260,Prehistoric
127561,Card Game
127561,Horror
127561,Video Game Theme
127561,Zombies
218179,Bluffing
230358,Dice
212551,Dice
197786,Card Game
197786,Humor
197786,Party Game
429816,Card Game
429816,Puzzle
429816,Real-time
250781,Racing
54643,City Building
54643,Science Fiction
357475,Abstract Strategy
357475,Math
357475,Number
181122,Fantasy
181122,Medieval
361469,Civilization
361469,Dice
361469,Fighting
361469,Medieval
310031,Card Game
310031,Fantasy
362700,Environmental
362700,Science Fiction
152567,Arabian
152567,Bluffing
152567,Card Game
4610,Fantasy
4610,Fighting
4610,Novel-based
109548,Card Game
109548,Fantasy
109548,Print & Play
247313,Puzzle
247313,Real-time
300127,Economic
300127,Trains
219621,Card Game
219621,Humor
219621,Pirates
306676,Adventure
306676,Science Fiction
185021,Fighting
185021,Nautical
185021,Renaissance
216179,Adventure
216179,Exploration
216179,Medieval
15261,Animals
15261,Card Game
16804,Wargame
16804,World War II
203759,Horror
203759,Miniatures
203759,Movies / TV / Radio theme
203759,Zombies
22677,Wargame
22677,World War II
21947,Renaissance
21947,Wargame
232318,Mythology
232318,Territory Building
255516,Wargame
255516,World War I
38986,Economic
38986,Trains
38986,Transportation
178688,Dice
265260,Political
25775,Aviation / Flight
25775,Modern Warfare
25775,Wargame
258389,Economic
258389,Environmental
258389,Industry / Manufacturing
258389,Political
258389,Science Fiction
390314,Napoleonic
390314,Wargame
175495,Dice
175495,Fantasy
175495,Racing
254189,Card Game
254189,Math
254189,Movies / TV / Radio theme
226009,Miniatures
226009,Movies / TV / Radio theme
226009,Science Fiction
226009,Wargame
207230,American Civil War
207230,Post-Napoleonic
207230,Wargame
246531,Card Game
246531,Movies / TV / Radio theme
246531,Science Fiction
391045,Animals
391045,Card Game
421232,Card Game
421232,Dice
421232,Movies / TV / Radio theme
421232,Sports
401175,Fantasy
401175,Nautical
331804,Abstract Strategy
331804,Mythology
408727,Civilization
408727,Economic
408727,Environmental
408727,Territory Building
341286,Abstract Strategy
341286,Fantasy
341286,Territory Building
37672,Fighting
37672,Miniatures
37672,Science Fiction
37672,Wargame
275849,Civil War
275849,Pike and Shot
275849,Wargame
4255,Napoleonic
4255,Wargame
72132,Dice
72132,Fantasy
285554,Card Game
285554,Fighting
285554,Video Game Theme
7483,Card Game
7483,Children's Game
7483,Memory
444683,Fantasy
444683,Video Game Theme
366997,Adventure
366997,Card Game
185374,Adventure
185374,Ancient
185374,Bluffing
185374,Exploration
185374,Party Game
12355,American Civil War
12355,Book
12355,Miniatures
12355,Wargame
177499,Fighting
177499,Movies / TV / Radio theme
3586,Animals
3586,Card Game
3586,Children's Game
3586,Deduction
3586,Memory
3586,Novel-based
121764,Card Game
121764,Civilization
187679,Miniatures
187679,Science Fiction
187679,Wargame
28739,Deduction
28739,Post-Napoleonic
28739,Transportation
350992,Abstract Strategy
350992,Science Fiction
15045,Movies / TV / Radio theme
15045,Science Fiction
15045,Wargame
191296,Dice
191296,Fantasy
191296,Fighting
191296,Miniatures
306745,Bluffing
306745,Card Game
306745,Deduction
306745,Humor
306745,Party Game
306745,Word Game
210152,Dice
210152,Fantasy
210152,Fighting
342479,Dice
342479,Video Game Theme
430611,Card Game
430611,Print & Play
430611,Video Game Theme
250,Bluffing
250,Negotiation
250,Political
250,Post-Napoleonic
250,Territory Building
250,Wargame
245389,Party Game
245389,Word Game
34659,Civil War
34659,Wargame
299946,Card Game
160567,Bluffing
160567,Card Game
160567,Deduction
160567,Fighting
160567,Zombies
103184,Economic
103184,Fantasy
414595,Adventure
414595,Miniatures
414595,Science Fiction
414595,Space Exploration
66125,Action / Dexterity
66125,Comic Book / Strip
66125,Fantasy
66125,Humor
222531,Card Game
222531,Fantasy
222531,Fighting
222531,Video Game Theme
354923,Card Game
354923,Fantasy
354923,Fighting
189192,Economic
189192,Farming
189192,Industry / Manufacturing
193693,Abstract Strategy
193693,Ancient
299266,Collectible Components
299266,Fighting
299266,Miniatures
299266,Movies / TV / Radio theme
440024,Abstract Strategy
440024,Animals
426355,Adventure
426355,Card Game
147299,Print & Play
147299,Science Fiction
147299,Space Exploration
147299,Territory Building
155065,Bluffing
155065,Fighting
155065,Horror
155065,Science Fiction
10789,Card Game
10501,Aviation / Flight
10501,Miniatures
10501,Print & Play
10501,Wargame
10501,World War I
12830,Card Game
123045,Adventure
123045,Card Game
123045,Fighting
123045,Video Game Theme
280812,Civilization
89668,Puzzle
324246,Adventure
324246,Maze
324246,Novel-based
93287,Card Game
93287,Collectible Components
93287,Fantasy
93287,Video Game Theme
406231,
194062,Civilization
194062,Science Fiction
194062,Space Exploration
413533,Animals
413533,Card Game
284306,Card Game
284306,Science Fiction
284306,Space Exploration
249505,Horror
32901,Action / Dexterity
32901,Card Game
32901,Party Game
27266,Miniatures
27266,Science Fiction
27266,Wargame
4014,Aviation / Flight
4014,Wargame
4014,World War I
342046,Economic
342046,Nautical
342046,Transportation
248188,Wargame
248188,World War II
266177,Abstract Strategy
3711,Aviation / Flight
3711,Korean War
3711,Modern Warfare
3711,Vietnam War
3711,Wargame
112192,Abstract Strategy
112192,Animals
104,Territory Building
4637,Animals
4637,Children's Game
4637,Racing
286109,Abstract Strategy
286109,Card Game
286109,Print & Play
317526,Adventure
317526,Comic Book / Strip
317526,Exploration
317526,Fantasy
250488,American Civil War
250488,Political
250488,Print & Play
360931,Card Game
360931,Comic Book / Strip
176606,Dice
176606,Humor
176606,Nautical
176606,Pirates
312059,Aviation / Flight
312059,Card Game
312059,Wargame
312059,World War II
1668,Card Game
1668,Modern Warfare
1668,Nautical
1668,Print & Play
1668,Wargame
415838,Ancient
415838,Wargame
314393,Adventure
314393,Card Game
314393,Economic
314393,Territory Building
13456,Horror
13456,Miniatures
13456,Political
260201,American West
335664,Dice
335664,Fighting
335664,Real-time
199047,Card Game
199047,Print & Play
8719,Modern Warfare
8719,Wargame
203655,Card Game
203655,Educational
203655,Trivia
343665,Dice
343665,Horror
321756,Action / Dexterity
321756,Children's Game
321756,Fantasy
172008,Card Game
172008,Fighting
172008,Science Fiction
194196,Card Game
194196,Fantasy
194196,Fighting
194196,Medieval
308329,Card Game
308329,Comic Book / Strip
308329,Dice
308329,Movies / TV / Radio theme
980,Card Game
980,Farming
980,Mafia
2780,Card Game
13597,Card Game
162041,Dice
162041,Fighting
170225,City Building
170225,Economic
170225,Industry / Manufacturing
170225,Political
170225,Transportation
161965,Economic
310885,Card Game
310885,Medieval
399277,Bluffing
399277,Deduction
399277,Dice
399277,Science Fiction
399277,Spies / Secret Agents
1278,Trains
232139,Wargame
232139,World War II
27101,Aviation / Flight
27101,Wargame
27101,World War II
187289,Animals
159355,Card Game
177490,City Building
177490,Medieval
188018,Action / Dexterity
188018,Real-time
327371,Card Game
327371,Horror
327371,Humor
327371,Movies / TV / Radio theme
327371,Party Game
174400,Card Game
174400,Fighting
436511,Dice
436511,Fantasy
436511,Industry / Manufacturing
277662,Animals
277662,Dice
316410,Modern Warfare
316410,Wargame
438287,Napoleonic
438287,Wargame
260218,Sports
340928,Aviation / Flight
340928,Card Game
340928,Modern Warfare
340928,Nautical
340928,Wargame
301242,Card Game
109451,Animals
109451,Children's Game
